Employee ID,Name,Domain,Department,Age,Gender,Marital Status,Location,Join Date,Salary,Exp,Performance Rating,Email,Phone Number,Bonus,Attendance_Percentage,Project Count,Remote Work,Manager Name,Education Level,Last Review Date,Employee Status
EMP2164,Carlos &Chandra,Datascience##,Engineering,64,Male,Married,Mumbai,28-Aug-2020,100$000,,2.7/5,carloschandra20@company.com,29643 88252,2000,91 %,1+,yes,grace madan,Ph.D.,03-Mar-2024,Terminated
EMP1613,Ajay Deshpande!,Datascience,Support_dept,34 years,FEMALE,Married,Bangalore,08-Mar-2024,1500$0,9 yrs,3.4/5,ajaydeshpande84@gmail.com,01083244994,%0,61 %,6 projects,Yes,Grace Madan,PhD,04.03.2025,Resigned
EMP2630,John Lewis%,MachineLearning**,operations,47,Male,SINGLE,Kolkata,"Sep 15, 2022",75#000,3+ year,1.8^,johnlewis66@yahoo.in,291-638-6628,10000,79.2pct,2 projects,,Ranbir Hari,Bachelors,2023/01/11,Terminated
EMP6286,Teddy Qureshi,Statistics,Sales,55 years,F,Single,Delhi,2014-03-17,25%000,14+,2.2,teddyqureshi20@outlook.com,04660407404,1000,90.5,11 projects,Y,Aman Upadhyay,Diploma,07/03/2024,
EMP10612,Mason Mathur,Testing!!,Finance,,F,,Pune,"Oct 24, 2024",40000,7 yrs,64%,masonmathur26@outlook.com,1005475485,,74.2,5+,Yes,Pari Prasad,Bachelors,15/09/2025,Terminated
EMP9793,Henry Tandon,CloudEngineering^^#,Engineering,64' yr,f,single,Hyderabad,2016/05/30,40000,3+,56%,henrytandon45@company.com,(+91) 8364852617,5000,83.0pct, 0,Y,Riya Rao,m.tech/mba,2024-09-24,RESIGNED
EMP6979,Akash Nambiar,Statistics,Support,38 yr,female ,divorced,Hyderabad,18.02.2022,200%00,8+,,akashnambiar11@company.com,06971875376,5000,70.7,7+,no,Mike Anand,PhD,2023-03-18,Terminated
EMP6155,Mia Mehta,DevOps##,Marketing,,m,SINGLE,Hyderabad,01-Apr-2018,350$00,9+,4.1^,miamehta71@gmail.com,+91-1142642768,15000,85.8%,,YES ,Maya Wilson,M.Tech/MBA,2024/05/02,Terminated
EMP3058,Aryan Dutta^,CloudEngineering,HR,46 years,Male,,Mumbai,30/07/2014,,5+,2.9,aryandutta2@yahoo.in,,50%00,64.1pct,12+,Y,,PhD,2025/01/06,Resigned
EMP5047,Tom Deshpande,Datascience^^#,HR,41-yr,FEMALE,,Ahmedabad,"Oct 23, 2016",9000^0,10,2.2,,(+91) 9493841174,,85.4pct, 0,No,Asha Williams,phd,13.05.2023,Active
EMP7108,Michael Verma,Testing#$,Finance,43 yr,F,Divorced,Mumbai,19.01.2016,,8> yrs,3.0 stars,michaelverma76@gmail.com,98828 86769,5000,66.0,8,yes,tom jain,PhD,18/10/2025,
EMP9766,Myra Kapoor,Statistics,engineering Dept.,46' yr,,s,Kolkata,"Oct 08, 2021",2500%0,,, myrakapoor44_at_gmail.com,+91-2751518093,250^0,86.9pct,12 projects,Yes,,Ph.D.,"Oct 13, 2024",resigned
EMP5178,George Farooqui+,Datascience##,Engineering##,48 yr,FEMALE,,Hyderabad,2019/11/04,60#00,,,georgefarooqui7@yahoo.in,,1000,,,,Olivia Bhatia%,Bachelors,2024-12-13,
EMP10574,Aadhya Singh,MachineLearning**,,40' yr,female ,D,Ahmedabad,"Dec 07, 2015",60000,<13,1.0^,aadhyasingh98@gmail.com,(+91) 8862201506,75#00,88.1pct,2 projects,No,Avni Desai,B.Tech/B.E,10-Aug-2023,Resigned
EMP7806,Uma Hooda,CloudEngineering,Marketing Dept.,45-yr,Male,Married,,"Sep 16, 2024",,<9,22%,umahooda64_at_outlook.com,,2000,94.2%, 5,NO,Amelia Iyer,,03/02/2025,
EMP1743,Aryaman Chhabra,nlp,HR,22yr,m,S,Ahmedabad,25/12/2017,10000$0,6,3.9 stars, aryamanchhabra74@yahoo.in,531-201-7870,10$000,98.9pct,6,No,Tom Jain,Diploma,2023/03/12,ACTIVE
EMP3277,Diya Singh#,DevOps##,Finance,61 yr,m,Married,Delhi,03.11.2019,1200%0,15,1.9 stars,diyasingh95@gmail.com,+91-8579841381,1000,97.3,4+,Yes,Anvi Gokhale,Ph.D.,2025-01-15,resigned
EMP2196,Arjun Clark,Analytics,Support,63-yr,male ,,Kolkata,"May 07, 2023",400#00,,1.2,,02791295243,,79.2,4+,No,George Vaidya,Bachelors,2024/08/25,Resigned
EMP8667,Shreya Pillai^,testing!!,support,51 yr,Female,Married,Hyderabad,14.02.2018,1%00000,6+ year,4.6/5,shreyapillai20@yahoo.in,77588 18033,5000,73.5pct,5+,Y,Imran Israni,,2024/07/10,Resigned
EMP5866,Elijah Kaur,Analytics,Marketing,24 yr,m,Divorced,,2019/11/12,800#0,,4.9/5,elijahkaur66@gmail.com,(+91) 6705183180,,76.9%, 8,no,Kim Jha,Ph.D.,2023-01-28,Active
EMP4416,Riya% Hari,Analytics,Support,42' yr,f,married,Bangalore,18/01/2023,15%000,9+,4.2/5,riyahari19@company.com,(+91) 2198005972,250%0,, 6,NO,Mihir Johnson,diploma,2023-11-08,RESIGNED
EMP6723,Grace %Bansal,DevOps^^,Marketing,43 yr,m,Divorced,,05-Feb-2014,20000,3,3.3/5,gracebansal16@yahoo.in,+91-3415592780,2000,79.3%, 7,No,Omar Rao,Diploma,2024/08/17 ,Active
EMP8875,Tanvi Bhatia,Dataanalyst**,Finance##,63,female ,DIVORCED,,22-Feb-2023,18000,5+,2.5^,tanvibhatia48@gmail.com,,,73 %,2+,,Uma Chandra!,PhD,"Jan 03, 2025",Active
EMP2006,Komal Varma,CloudEngineering!!,,61 years,Male,SINGLE,Ahmedabad,31-Jan-2021,12#000,3+ year,3.2/5,komalvarma9@outlook.com,+91-6174053738,2000,65.5pct,3+,No,Dhruv Malhotra,Diploma,2024/10/05,terminated
EMP9962,Akash %Agarwal,Datascience^^#,Support_dept,50-yr,FEMALE,M,Kolkata,"Jul 19, 2014",6000,<8,1.2^,akashagarwal25@gmail.com,6337833011,20^000,83.1pct, 5,yes,Teddy Kapoor,,12-Oct-2024,Terminated
EMP1545,Chloe Bhatt,webdevelopment,Operations,64' yr,MALE,DIVORCED,Pune,24-Feb-2024,25000,4+,4.1/5,chloebhatt63@company.com,+91-8562555799,7500,76.9,1,Yes,Ira Bansal,,29/07/2025,Terminated
EMP1972,Sneha Solanki!,NLP!!,HR Dept.,57yr,M,,Mumbai,2019-03-28,3%5000,,,snehasolanki36@gmail.com,288-935-4066,,63.2pct,3 projects,Y,Mihir Johnson,,30.10.2024,RESIGNED
EMP1422,Navya Chandra,Datascience,Finance,62 yr,m,DIVORCED,Delhi,22.09.2021,75000,11 yrs,,navyachandra26_at_yahoo.in,00813882999,1000,64.5pct, 1,No,Ranbir Hari,PhD,03.11.2023,active
EMP3655,Zara Ghosh,Datascience##,Engineering,43' yr,Female,MARRIED,Chennai,08.07.2023,10000,9 yrs,3.7 stars,zaraghosh31_at_company.com,706-275-4423,15000,92.6pct, 0,N,Trisha Dube,diploma,"Jul 08, 2024",Terminated
EMP6486,Nikhil Ghosh,MachineLearning,Marketing,55 years,FEMALE,,Mumbai,18.11.2023,12000,,4.1,nikhilghosh28@gmail.com,(+91) 5332809246,1000,96.4, 12,NO,Nikhil Jha,PhD,06.12.2025,TERMINATED
EMP2796,Isha Hooda,CloudEngineering^^,Finance,,,single,Ahmedabad,2016/03/29,35000,14> yrs,3.0/5,ishahooda50@company.com,09975569711,200$0,,8,NO,oliver deshpande,Masters,12-Dec-2023,Active
EMP3568,Harper Israni&,CloudEngineering!!,Support,52' yr,f,married,Pune,30.08.2019 ,6#000,1+ year,1.3/5,harperisrani34@gmail.com,586-652-7340,2000,71.9pct,2+,No,Harper Lamba,Diploma,2025/10/01,Active
EMP10831,Kabir Bhatia,CloudEngineering!!,Operations,58,female ,Single,,13/10/2014,75000,8+,92%,kabirbhatia92@yahoo.in,,5000,71 %,12,yes,myra clark,masters,2024-10-02,Resigned
EMP4450,Meera Pillai,Analytics**,Support,42 yr,Male,married,Delhi,28-Feb-2015,40#000,2,2.2^,meerapillai50@company.com,+91-3271239171,1000,77.3,,yes,Teddy Kapoor,PhD,26-May-2024,Active
EMP3434,Karan Bhatt,WebDevelopment,Support,56yr,Female,DIVORCED,Ahmedabad,16.07.2019,5000,10+ year,54%,karanbhatt47@gmail.com,+91-4498628235,150^00,72.2,4 projects,No,Evelyn Agarwal,Bachelors,23-May-2023 ,resigned
EMP7061,Mia $Goel,Statistics^^,support,54,M,Divorced,Chennai,13-Jun-2021,6000$0,14 yrs,2.2 stars,miagoel8@yahoo.in,05196774707,7%500,79 %,,no,Avni Mehta,Diploma,2023-09-29,Active
EMP6239,Tanvi D*eshpande,DevOps**,HR,56' yr,Female,,Chennai,"Apr 13, 2014",2500$0,1+,3.0,tanvideshpande54@outlook.com,703-991-8217,75^00,90.6,8 projects,yes,Riya Yusufzai,Bachelors,2024-05-08,terminated
EMP6866,Dhruv+ Iqbal,WebDevelopment#$,Sales,37yr,male ,Married,Ahmedabad,07.12.2016,50000,<13,3.5/5,dhruviqbal36@outlook.com,8512724373,,73 %,0+,Y,,PhD,2024/03/26,Terminated
EMP3531,Vidya ^Oberoi,MachineLearning,support##,63,male ,Single,Pune,2018/05/24,12000,2 yrs,2.9^,vidyaoberoi38_at_gmail.com,(+91) 7564326073,1%000,76.8%,2 projects,No,John Hooda,B.Tech/B.E,30-Jun-2024,terminated
EMP5025,Olivia Anand,Statistics##,SUPPORT,48yr,FEMALE,MARRIED,Bangalore,2016-07-08,3#0000,7+,,oliviaanand96@yahoo.in,608-555-0947,,91.1,2,NO,Pooja Yusufzai,Masters,21/04/2023,Terminated
EMP1826,Olivia Khan,Dataanalyst^^#,HR,29,F,Divorced,Pune,"Jul 15, 2019",5000,,4.5/5,,(+91) 8822202470,#0,62.0pct,9+,yes,,Diploma,10-Jul-2024,Terminated
EMP4177,Pooja Chakraborty,DevOps,sales,,FEMALE,DIVORCED,Kolkata,2021-01-19,100^00,3> yrs,,poojachakraborty23@outlook.com,16017 56156,2000,67 %,7 projects,NO,Chloe Sinha,Diploma,23.05.2025,active
EMP7854,Harper! Dutta,Statistics#$,Sales,,m,,,28.05.2022,75000,5,1.7,harperdutta19_at_yahoo.in,01429924384,,,0,N,Teddy Bhalla+,Diploma,09/09/2025,RESIGNED
EMP4675,Tanvi Reddy,MachineLearning,Engineering,36,male ,Married,Delhi,10/07/2016,25000,15,1.9^,tanvireddy67@yahoo.in,,^10000,84.0pct,4 projects,No,Nina Malhotra,Masters,"Jul 03, 2023",RESIGNED
EMP2629,Olivia Brown!,ANALYTICS,HR,53,,MARRIED,Pune,2023-06-15,18000,,5.0, oliviabrown80@yahoo.in,43105 56391,200#00,92.2pct,5 projects,Y,Ira Bansal,PhD,2023/05/10,Resigned
EMP10387,Pari Tandon,Dataanalyst!!,finance Dept.,,Female,Single,Mumbai,23-Jan-2014,12%000,5> yrs,3.5/5,paritandon11@company.com,(+91) 1277213914,,74 %,2,yes,,masters,2025/11/02,Active
EMP10248,Ajay Prasad,Datascience**,HR,65,female ,Married,Pune,"Sep 28, 2017",35000,11+ year,,ajayprasad7@company.com,214-467-5794,20000,80 %, 4,N,Sophia Zachariah,Bachelors,07-Jun-2024,Resigned
EMP3072,Evelyn Nambiar,MACHINELEARNING,support,43' yr,female ,married,Mumbai,2015-05-03,3000^0,14+,,evelynnambiar87@outlook.com,780-581-9039,10000,97 %,8 projects,no,pari walia,Ph.D.,2025/03/28 ,Resigned
EMP5449,Sneha Tandon,DATASCIENCE,Marketing,,,Divorced,Chennai,2018-04-16,60^00,12 yrs,64%,snehatandon45@yahoo.in,(+91) 9193146678,15000,62 %,6 projects,NO,Sara Chopra,PhD,16/11/2025,Terminated
EMP8463,Ravi Joshi,machinelearning,Finance,58yr,MALE,Married,Hyderabad,21/01/2020,60000,,42%,ravijoshi59@outlook.com,,,85.5%,12 projects,NO,Maya Chopra,M.Tech/MBA,"Nov 11, 2023",Resigned
EMP2023,Aarav Rastogi,STATISTICS,Support,45' yr,FEMALE,,Mumbai,19/12/2019 ,40$000,4 yrs,64%,aaravrastogi33@company.com,08103 67139,2000,87 %,8,YES ,,phd,2023-02-23,Terminated
EMP10569,Sara Xavier,CloudEngineering#$,finance,41-yr,F,Divorced,Mumbai,06/11/2024,20000,9> yrs,2.4 stars,,+91-0889592256,2500,69.9, 11,Y,Ishaan Ojha!,Diploma,"Oct 01, 2024 ",RESIGNED
EMP8185,Aadhya* Patel,Dataanalyst,Sales,22,m,DIVORCED,,31/01/2016,75000,8 yrs,4.4 stars,aadhyapatel62@yahoo.in,07069785592,1000,,,,Zara Bhatia!,Diploma,2023/06/14,Resigned
EMP10710, Olivia Varma  ,NLP#$,MARKETING,52,FEMALE,Divorced,Kolkata,2024-02-23,100^00,,1.9 stars,oliviavarma80@outlook.com,5439289158,1000,79 %,3+,YES ,olivia bhatia,bachelors,12/03/2024,ACTIVE
EMP6655,Omar E&aswaran,machinelearning^^#,engineering,50' yr,female ,SINGLE,Hyderabad,2022-09-30,1%00000,1,,omareaswaran47_at_outlook.com,979-441-5097,150#00,96.0, 4,No,,Diploma,2024/07/29,
EMP6818,Fatima Menon,Statistics^^#,Support,54 yr,MALE,,Hyderabad,29-Apr-2018,75000,9> yrs,, fatimamenon22@outlook.com,(+91) 7659602917,1%5000,77.9, 2,no,Ira Bhalla,Diploma,2025/02/24,Resigned
EMP9258,Arjun Trivedi!,Testing,Engineering,31 years,,divorced,Mumbai,08.10.2019,18%000,13> yrs,,arjuntrivedi84_at_gmail.com,,2^500,,5,no,,Bachelors,2023-02-13,resigned
EMP6810,Chloe Das*,nlp^^,SALES,41,MALE,married,Mumbai,"Jun 24, 2024",60000,14,3.2^,chloedas86_at_company.com,+91-8998729582,100#00,86.5pct,2,N,Manya Bhatia,Masters,"Nov 22, 2024",Active
EMP3553,Harper$ Jindal,machinelearning^^#,Sales Dept.,59 years,f,Divorced,Kolkata,26.10.2017,4000^0,,3.3^,harperjindal60@yahoo.in,896-574-3040,,91 %,5,,Diya Menon,Diploma,2025/11/28,resigned
EMP2516,Vidya Raina,MachineLearning,sales Dept.,,M,Single,Ahmedabad,30-Aug-2021,75000,1,2.1^,vidyaraina91@yahoo.in,1650644084,7500,77.1pct,12,N,evelyn nambiar,Diploma,04.05.2024,Terminated
EMP9476,Anaya Nair,statistics,Marketing,32yr,,divorced,Bangalore,04.04.2018,1^0000,14 yrs,3.6^,anayanair27@outlook.com,74877 37516,5000,68.9%,4,Y,Linda Jain,Masters,"Jan 03, 2023",ACTIVE
EMP6673,Kavya *Prasad,MachineLearning,Engineering,,Male,Married,Delhi,25.02.2024,1200%0,8> yrs,1.7/5,kavyaprasad94@yahoo.in,495-321-6144,5000,65 %, 12,,Pari Chhabra,Ph.D.,2024-07-04,Resigned
EMP1828,Ira Gokhale,Statistics,,51 years,Male,Single,Pune,"Nov 13, 2023",60000,4+,1.1 stars,,(+91) 8341899617,,81.7%,7+,Yes,Noah Hegde,Diploma,02-Jul-2025,terminated
EMP5111,Ella Dutta,datascience**,marketing,24,M,Divorced,Mumbai,19.07.2018,75000,,4.1/5,elladutta86@outlook.com,(+91) 2837447510,2%0000,83 %,9 projects,yes,Priya Menon#,Masters,01/08/2023,Resigned
EMP5560,Komal Israni,machinelearning^^#,Operations,40yr,FEMALE,,Kolkata,2018/04/21,75000,1> yrs,100%,,(+91) 3116560277,0,98.3%, 8,no,Meera Hegde,,"Sep 19, 2025",Active
EMP6423,Pari Malhotra,MachineLearning**,operations,64 yr,female ,Divorced,Mumbai,03.03.2024,100$00,<4,2.0^,parimalhotra32@company.com,05359312551,1#000,64 %, 8,No,,Ph.D.,"Jul 09, 2024",Active
EMP9023,Grace* Sinha,Testing^^#,sales##,53-yr,male ,DIVORCED,Hyderabad,21.04.2016,5000,3,1.8 stars,gracesinha6@outlook.com,083-506-4800,0,, 0,N,Olivia Agarwal+,PhD,"Sep 10, 2024",Active
EMP3483, Uttam& Dutta  ,Statistics,,28' yr,F,,Mumbai,19-May-2015,,<11,4.0/5,uttamdutta68@outlook.con,(+91) 1653363512,7500,88.3pct,10+,YES ,john yusufzai+,Diploma,26/11/2025,Resigned
EMP1585,Sebastian Shah,datascience**,operations,42yr,F,divorced,Delhi,"May 23, 2015",180$00,15,3.9/5,sebastianshah5@company.com,+91-4809531297,#7500,, 9,,Imran Thakur,PhD,20.10.2023,resigned
EMP9598,Priya %Nambiar,Testing^^#,hr,48-yr,F,Married,Pune,"Sep 23, 2019",6$000,14> yrs,1.4/5,priyanambiar75@yahoo.in,2744976937,^1000,77.5,,Y,aadhya acharya,Bachelors,2025-11-16,Resigned
EMP3207,Scarlett Qureshi,analytics,Sales##,23,F,Divorced,Mumbai,2016-01-13,,9> yrs,,scarlettqureshi68_at_gmail.com,2836888328,$2500,89.0pct,0+,no,anvi bhatia,Bachelors,07/10/2025,Active
EMP5908,Arjun Upadhyay,cloudengineering**,Finance,56' yr,Male,SINGLE,Kolkata,27/11/2020,25000,5 yrs,3.9^,arjunupadhyay72_at_company.com,,75#00,84.7%,4 projects,YES ,kabir taneja,Masters,2025/06/22,Active
EMP6362,Kabir Gokhale,Testing!!,Support,50-yr,female ,DIVORCED,Delhi,21-Nov-2024,2000#0,1+,3.6 stars,kabirgokhale4@outlook.con,09419990375,0,71 %,12 projects,yes,Ethan Vaidya,PhD,30/06/2024,Resigned
EMP1701,Chloe Kulkarni$,Statistics^^#,Finance Dept.,33 years,FEMALE,,Delhi,2020-12-25,500%0,14> yrs,3.5/5,chloekulkarni42@company.com,,,91 %,10 projects,NO,tara rana,Diploma,"Jan 10, 2024",Terminated
EMP10841,Mason Saxena,CLOUDENGINEERING##,Sales,24yr,Male,Married,,"Aug 03, 2015",500$0,1+ year,4.7 stars,masonsaxena84@outlook.con,194-451-9955,,95.9pct,2,YES ,Isha Chhabra,Bachelors,2024-01-31,Terminated
EMP9232,Pooja Khan,MachineLearning^^#,Finance,,Female,divorced,,"Sep 20, 2017",3$0000,3> yrs,1.6 stars,poojakhan81@yahoo.in,444-334-5423,0,66.4%, 0,YES ,sebastian agarwal,B.Tech/B.E,"Feb 07, 2024",ACTIVE
EMP4079,Rehan$ Mehta,Statistics,Finance,23' yr,FEMALE,,,20/04/2021,1^00000,9+ year,,,,,88 %,10 projects,no,,Diploma,2023/11/24,Resigned
EMP10760,Pallavi Tandon,DevOps,Support,39' yr,MALE,single,Ahmedabad,2017/12/11,1200$0,5+ year,,pallavitandon34@company.com,(+91) 8888304259,,89.5%, 11,,james yadav,,28-Nov-2023,RESIGNED
EMP9604,Fatima Iyer#,datascience,FINANCE_dept,57' yr,m,Single,Chennai,07.08.2018,12000,15,4.3,fatimaiyer27@yahoo.in,(+91) 2575287258,20000,99.6,10 projects,N,Linda Pandey,Masters,27/05/2024,RESIGNED
EMP10275,Noah Gokhale,Analytics,Operations,64' yr,M,Single,Mumbai,"Jul 14, 2016",350%00,<11,,noahgokhale93@outlook.com,018-909-6060,,76.1,,YES ,Avni Mehta,M.Tech/MBA,2023-10-21,Active
EMP3234,Mihir Miller#,nlp,Marketing,42' yr,female ,Single,,06.08.2021,75#000,,3.4 stars,mihirmiller19@yahoo.in,(+91) 4462395375,2500,89 %,12,YES ,alexander saxena,diploma,13/11/2024 ,Terminated
EMP3705,Anita Mehta,Testing^^,Support,33' yr,M,Divorced,Chennai,2024/09/25,12#000,<15,24%,anitamehta4@outlook.con,816-676-5820,,86.7pct,1,no,Ajay Nambiar,phd,"Nov 12, 2025 ",resigned
EMP7641,Alexander Uppal,machinelearning,,64' yr,Male,,Mumbai,03/02/2024,50%00,6 yrs,2.5^,alexanderuppal44@gmail.com,03657279808,%0,73.1%,,Y,Riya Rao,Bachelors,31.01.2025,Resigned
EMP8591,Myra Vaidya,Datascience#$,Sales,25yr,m,D,Chennai,17-May-2018,300$00,10,2.6 stars,myravaidya82@gmail.com,(+91) 0635627689,15000,92.7,7,YES ,Sebastian Agarwal^,Masters,04/01/2025,Active
EMP6091,Varun# Shah,nlp,support,60 years,female ,MARRIED,Bangalore,19/12/2023,,2,1.5^,varunshah42@company.com,,1500%0,99.6pct,12+,Yes,Uma Chandra,phd,2024/02/20,Active
EMP5736,Vidya Trivedi,Datascience,Sales,56yr,F,single,Bangalore,30/09/2024,50000,,64%,vidyatrivedi74@gmail.com,1505504405,10000,67 %,1,YES ,Sam Bhalla,Bachelors,14/05/2025,ACTIVE
EMP4798,Ishaan Xavier,Dataanalyst,Operations,29' yr,F,single,Bangalore,25.02.2017,500$0,6 yrs,24%,ishaanxavier96@company.com,671-479-7703,100#00,70.3%, 6,YES ,,Ph.D.,12.01.2023,
EMP3356,Aadhya Sengupta,Analytics#$,engineering,,Female,DIVORCED,Bangalore,2017-08-08,20$000,,2.4/5,aadhyasengupta44@yahoo.in,07668674586,10000,88.1pct, 12,N,John Smith,,03/06/2024,Resigned
EMP9560,Riya Lal,cloudengineering,Engineering,54-yr,,divorced,Pune,2014-12-13,600#0,2+ year,4.9,riyalal5_at_yahoo.in,+91-1569317654,15000,,10,YES ,dhruv malhotra,PhD,22.02.2025,Terminated
EMP5418,Kiara& Hooda,MachineLearning#$,Engineering,54-yr,F,S,Pune,17.01.2024,4%0000,5,3.5/5,kiarahooda48@yahoo.in,+91-8668850265,$0,62 %,5+,Yes,sahil jindal,PhD,"Jan 31, 2025",active
EMP5091, Veer Williams  ,Statistics**,Marketing,38-yr,F,Single,Ahmedabad,05.12.2019,60000,8+ year,,veerwilliams44@gmail.com,159-981-3740,#15000,66.9, 12,NO,Raj Das,masters,18.03.2025,active
EMP3910,Kiara Clark,analytics**,operations,43 years,FEMALE,Single,Ahmedabad,01/04/2021,18000,5+ year,2.0^,kiaraclark54@outlook.con,+91-8682773975,2000^0,,1,Y,Linda Hooda,Diploma,"Jan 08, 2025",active
EMP7286,Isha Saxena,Dataanalyst,hr,62yr,f,Married,Chennai,20.06.2022,60#000,3 yrs,2.1^,ishasaxena1@gmail.com,684-577-4246,1%5000,89.1%,,no,Nikhil Sengupta,Masters,30/03/2025,resigned
EMP9315,Sebastian Taneja^,cloudengineering^^#,Marketing,,F,married,Delhi,2020-11-03,6000,11+,,sebastiantaneja15@yahoo.in,(+91) 1446895527,,82 %,,no,Shaurya Clark,,28.07.2024,Active
EMP8379,Pooja Bhalla,MACHINELEARNING**,HR,23 years,M,MARRIED,Bangalore,22-Feb-2018,60000,4+ year,,poojabhalla17@yahoo.in,(+91) 8048078918,25^00,77.2%, 6,NO,Kiara Bedi,Diploma,2023/04/30,ACTIVE
EMP4174,Shaurya Vaidya,dataanalyst,hr,,Male,MARRIED,Kolkata,13/09/2018,10000,8> yrs,,shauryavaidya67@gmail.com,(+91) 3606242541,100^0,94 %, 5,N,Uttam Menon,Bachelors,30.11.2025,active
EMP4729,Sophia Kaur,NLP**,,,f,DIVORCED,Mumbai,06/11/2020,,7> yrs,,sophiakaur90@yahoo.in,(+91) 5592821665,2#000,87 %, 9,yes,harper lamba,Bachelors,2023/02/08,Resigned
EMP5311,Kiara Narayan,NLP,Support,38,FEMALE,Divorced,Delhi,29-Jun-2016,80#00,12,,kiaranarayan36@yahoo.in,48742 39673,,98.1%,10 projects,no,Linda Jain,bachelors,2024-09-16,Active
EMP9116,Riya Bansal,statistics,Support Dept.,30-yr,,D,Bangalore,2018/03/13,600%0,14,4.4,riyabansal48@yahoo.in,538-839-8972,,64 %,5,,Imran Israni,,15-May-2025,Terminated
EMP10965,Trisha Brown,dataanalyst,Sales,28,m,divorced,Hyderabad,"Apr 01, 2016",18000,10+,4.8,trishabrown80@yahoo.in,06657774820,,79.2,1,YES ,Komal Chhabra,PhD,10-Dec-2025,Terminated
EMP10609,Jane Farooqui,dataanalyst^^#,Support,61yr,FEMALE,MARRIED,Mumbai,16-May-2020,100000,,4.6,janefarooqui83@outlook.con,,1000,,5,Yes,Ira Upadhyay+,Bachelors,27/05/2025,RESIGNED
EMP9590,Elija%h Jain,DevOps,Sales,36 years,Female,MARRIED,Kolkata,2023/08/17,,2> yrs,4.3/5,elijahjain63@yahoo.in,+91-0101198348,,77 %,11 projects,yes,Omar Desai,,01-Mar-2025,Resigned
EMP3008,Ishaan Fernandes,MachineLearning,finance,46 yr,,SINGLE,Delhi,2016/01/07,25000,<13,,ishaanfernandes71_at_gmail.com,2241340089,5000,83.9pct,10+,,grace madan&,phd,2023/03/17,Resigned
EMP2033,Divya Chopra,cloudengineering^^#,Finance,45yr,M,Single,Kolkata,2016/09/11,2^5000,<1,5.0,divyachopra16@outlook.com,552-814-4910,5000,99.3,12,Y,Ajay Nambiar,Diploma,"Apr 26, 2023",Active
EMP9369, Grace Narayan  ,Analytics#$,hr,25' yr,FEMALE,single,Pune,29-Oct-2019,5000,,,gracenarayan47@yahoo.in,5759308372,2000,63.7pct,8+,Yes,Lucas Patel,Diploma,"Sep 13, 2023 ",Terminated
EMP5096,Ava Joshi,analytics!!,Engineering,39 yr,male ,Divorced,Ahmedabad,2021-11-10 ,6%000,<8,1.3/5,avajoshi40@yahoo.in,3044494949,20000,88 %, 10,no,Dev Madan,Masters,"Jul 23, 2025",Active
EMP5498,Asha Taneja,Analytics^^,Sales_dept,,F,Married,Pune,07/08/2020,8000,2> yrs,,ashataneja89@outlook.com,8584913659,$0,72.4pct,8+,Y,Tom Goel,bachelors,2025-09-23,
EMP1573,Priya Walia%,Analytics#$,Engineering,29 yr,M,Single,Hyderabad,12.02.2024,4000#0,7> yrs,3.5/5,priyawalia47@gmail.com,05850788481,#1000,72.0%,1+,No,,Bachelors,17/06/2024,Resigned
EMP8309,Priya Kapoor&,Dataanalyst!!,Sales,39yr,female ,Divorced,Mumbai,"Mar 21, 2024",1000#0,,1.2/5,priyakapoor7@outlook.com,06049114332,1500#0,99.0%,3+,yes,Teddy Bhalla,Masters,05-Sep-2025,Resigned
EMP3323,Elijah Qureshi,WebDevelopment^^,sales,37,MALE,,Chennai,10-Jun-2023,30000,10,2.3 stars,elijahqureshi13@gmail.com,(+91) 5378782028,,92 %,12 projects,N,Priya Easwaran,Diploma,06.09.2024,resigned
EMP8374,Hannah# Joshi,Statistics,finance,41,m,Divorced,Hyderabad,14/06/2014,,5> yrs,4.1 stars,hannahjoshi52@company.com,26016 63452,2500,75.5%, 0,yes,Omar Rao,,01/12/2024,resigned
EMP6628,Ava Shah,Statistics,FINANCE,56yr,M,DIVORCED,Pune,22/09/2014,20000,2 yrs,4.7/5,avashah40@outlook.com,+91-0837490435,10000,75 %,6,Y,Imran Chauhan,B.Tech/B.E,2023-10-02,Resigned
EMP7743,Aman !Israni,Dataanalyst^^#,Marketing,,f,Single,Hyderabad,2021/09/13,9$0000,<3,2.9^,amanisrani81@yahoo.in,07054936739,,65 %, 4,yes,Nikhil Sinha,Ph.D.,27.10.2023 ,
EMP5032,Sneha Jindal,webdevelopment^^,Finance_dept,42' yr,m,,Hyderabad,"Dec 03, 2021",3000$0,,4.2^,snehajindal64@company.com,83516 10730,,85.4%,7,,Simran Miller,,12.03.2024,Active
EMP3870,Isha Khan,Analytics,Finance,44,male ,,Hyderabad,2022/05/07,7#5000,<11,4.1,ishakhan43@gmail.com,6166728003,7500,84 %, 11,NO,Sahil Wilson,Diploma,09/06/2023,
EMP3140,Hannah Dutta,WebDevelopment#$,sales##,45 yr,MALE,DIVORCED,Chennai,17/04/2023,2000%0,5 yrs,98%,hannahdutta86@outlook.com,(+91) 0979080724,2000,99 %,,,Mike Anand*,bachelors,2024/12/29,Resigned
